tick,len,raw,comp,ratio
2221,6,24,16,1.5
2222,6,24,16,1.5
2223,6,24,16,1.5
2224,6,24,16,1.5
2225,6,24,16,1.5
2226,6,24,16,1.5
2227,6,24,16,1.5
2228,6,24,16,1.5
2229,6,24,16,1.5
2230,6,24,16,1.5
2231,6,24,16,1.5
2232,6,24,16,1.5
2233,6,24,16,1.5
2234,6,24,16,1.5
2235,6,24,16,1.5
2236,6,24,16,1.5
2237,6,24,16,1.5
2238,6,24,16,1.5
2239,6,24,16,1.5
2240,6,24,16,1.5
2241,6,24,16,1.5
2242,6,24,16,1.5
2243,6,24,16,1.5
2244,6,24,16,1.5
2245,6,24,16,1.5
2246,6,24,16,1.5
2247,6,24,16,1.5
2248,6,24,16,1.5
2249,6,24,16,1.5
2250,6,24,16,1.5
2251,6,24,16,1.5
2252,6,24,16,1.5
2253,6,24,16,1.5
2254,6,24,16,1.5
2255,6,24,16,1.5
2256,6,24,16,1.5
2257,6,24,16,1.5
2258,6,24,16,1.5
2259,6,24,16,1.5
2260,6,24,16,1.5
2261,6,24,16,1.5
2262,6,24,16,1.5
2263,6,24,16,1.5
2264,6,24,16,1.5
2265,6,24,16,1.5
2266,6,24,16,1.5
2267,6,24,16,1.5
2268,6,24,16,1.5
2269,6,24,16,1.5
2270,6,24,16,1.5
2271,6,24,16,1.5
2272,6,24,16,1.5
2273,6,24,16,1.5
2274,6,24,16,1.5
2275,6,24,16,1.5
2276,6,24,16,1.5
2277,6,24,16,1.5
2278,6,24,16,1.5
2279,6,24,16,1.5
2280,6,24,16,1.5
2281,6,24,16,1.5
2282,6,24,16,1.5
2283,6,24,16,1.5
2284,6,24,16,1.5
2285,6,24,16,1.5
2286,6,24,16,1.5
2287,6,24,16,1.5
2288,6,24,16,1.5
2289,6,24,16,1.5
2290,6,24,16,1.5
2291,6,24,16,1.5
2292,6,24,16,1.5
2293,6,24,16,1.5
2294,6,24,16,1.5
2295,6,24,16,1.5
2296,6,24,16,1.5
2297,6,24,16,1.5
2298,6,24,16,1.5
2299,6,24,16,1.5
2300,6,24,16,1.5
2301,6,24,16,1.5
2302,6,24,16,1.5
2303,6,24,16,1.5
2304,6,24,16,1.5
2305,6,24,16,1.5
2306,6,24,16,1.5
2307,6,24,16,1.5
2308,6,24,16,1.5
2309,6,24,16,1.5
2310,6,24,16,1.5
2311,6,24,16,1.5
2312,6,24,16,1.5
2313,6,24,16,1.5
2314,6,24,16,1.5
2315,6,24,16,1.5
2316,6,24,16,1.5
2317,6,24,16,1.5
2318,6,24,16,1.5
2319,6,24,16,1.5
2320,6,24,16,1.5
2321,6,24,16,1.5
2322,6,24,16,1.5
2323,6,24,16,1.5
2324,6,24,16,1.5
2325,6,24,16,1.5
2326,6,24,16,1.5
2327,6,24,16,1.5
2328,6,24,16,1.5
2329,6,24,16,1.5
2330,6,24,16,1.5
2331,6,24,16,1.5
2332,6,24,16,1.5
2333,6,24,16,1.5
2334,6,24,16,1.5
2335,6,24,16,1.5
2336,6,24,16,1.5
2337,6,24,16,1.5
2338,6,24,16,1.5
2339,6,24,16,1.5
2340,6,24,16,1.5
2341,6,24,16,1.5
2342,6,24,16,1.5
2343,6,24,16,1.5
2344,6,24,16,1.5
2345,6,24,16,1.5
2346,6,24,16,1.5
2347,6,24,16,1.5
2348,6,24,16,1.5
2349,6,24,16,1.5
2350,6,24,16,1.5
2351,6,24,16,1.5
2352,6,24,16,1.5
2353,6,24,16,1.5
2354,6,24,16,1.5
2355,6,24,16,1.5
2356,6,24,16,1.5
2357,6,24,16,1.5
2358,6,24,16,1.5
2359,6,24,16,1.5
2360,6,24,16,1.5
2361,6,24,16,1.5
2362,6,24,16,1.5
2363,6,24,16,1.5
2364,6,24,16,1.5
2365,6,24,16,1.5
2366,6,24,16,1.5
2367,6,24,16,1.5
2368,6,24,16,1.5
2369,6,24,16,1.5
2370,6,24,16,1.5
2371,6,24,16,1.5
2372,6,24,16,1.5
2373,6,24,16,1.5
2374,6,24,16,1.5
2375,6,24,16,1.5
2376,6,24,16,1.5
2377,6,24,16,1.5
2378,6,24,16,1.5
2379,6,24,16,1.5
2380,6,24,16,1.5
2381,6,24,16,1.5
2382,6,24,16,1.5
2383,6,24,16,1.5
2384,6,24,16,1.5
2385,6,24,16,1.5
2386,6,24,16,1.5
2387,6,24,16,1.5
2388,6,24,16,1.5
2389,6,24,16,1.5
2390,6,24,16,1.5
2391,6,24,16,1.5
2392,6,24,16,1.5
2393,6,24,16,1.5
2394,6,24,16,1.5
2395,6,24,16,1.5
2396,6,24,16,1.5
2397,6,24,16,1.5
2398,6,24,16,1.5
2399,6,24,16,1.5
2400,6,24,16,1.5
2401,6,24,16,1.5
2402,6,24,16,1.5
2403,6,24,16,1.5
2404,6,24,16,1.5
2405,6,24,16,1.5
2406,6,24,16,1.5
2407,6,24,16,1.5
2408,6,24,16,1.5
2409,6,24,16,1.5
2410,6,24,16,1.5
2411,6,24,16,1.5
2412,6,24,16,1.5
2413,6,24,16,1.5
2414,6,24,16,1.5
2415,6,24,16,1.5
2416,6,24,16,1.5
2417,6,24,16,1.5
2418,6,24,16,1.5
2419,6,24,16,1.5
2420,6,24,16,1.5
2421,6,24,16,1.5
2422,6,24,16,1.5
2423,6,24,16,1.5
2424,6,24,16,1.5
2425,6,24,16,1.5
2426,6,24,16,1.5
2427,6,24,16,1.5
2428,6,24,16,1.5
2429,6,24,16,1.5
2430,6,24,16,1.5
2431,6,24,16,1.5
2432,6,24,16,1.5
2433,6,24,16,1.5
2434,6,24,16,1.5
2435,6,24,16,1.5
2436,6,24,16,1.5
2437,6,24,16,1.5
2438,6,24,16,1.5
2439,6,24,16,1.5
2440,6,24,16,1.5
2441,6,24,16,1.5
2442,6,24,16,1.5
2443,6,24,16,1.5
2444,6,24,16,1.5
2445,6,24,16,1.5
2446,6,24,16,1.5
2447,6,24,16,1.5
2448,6,24,16,1.5
2449,6,24,16,1.5
2450,6,24,16,1.5
2451,6,24,16,1.5
2452,6,24,16,1.5
2453,6,24,16,1.5
2454,6,24,16,1.5
2455,6,24,16,1.5
2456,6,24,16,1.5
2457,6,24,16,1.5
2458,6,24,16,1.5
2459,6,24,16,1.5
2460,6,24,16,1.5
2461,6,24,16,1.5
2462,6,24,16,1.5
2463,6,24,16,1.5
2464,6,24,16,1.5
2465,6,24,16,1.5
2466,6,24,16,1.5
2467,6,24,16,1.5
2468,6,24,16,1.5
2469,6,24,16,1.5
2470,6,24,16,1.5
2471,6,24,16,1.5
2472,6,24,16,1.5
2473,6,24,16,1.5
2474,6,24,16,1.5
2475,6,24,16,1.5
2476,6,24,16,1.5
2477,6,24,16,1.5
2478,6,24,16,1.5
2479,6,24,16,1.5
2480,6,24,16,1.5
2481,6,24,16,1.5
2482,6,24,16,1.5
2483,6,24,16,1.5
2484,6,24,16,1.5
2485,6,24,16,1.5
2486,6,24,16,1.5
2487,6,24,16,1.5
2488,6,24,16,1.5
2489,6,24,16,1.5
2490,6,24,16,1.5
2491,6,24,16,1.5
2492,6,24,16,1.5
2493,6,24,16,1.5
2494,6,24,16,1.5
2495,6,24,16,1.5
2496,6,24,16,1.5
2497,6,24,16,1.5
2498,6,24,16,1.5
2499,6,24,16,1.5
2500,6,24,16,1.5
2501,6,24,16,1.5
2502,6,24,16,1.5
2503,6,24,16,1.5
2504,6,24,16,1.5
2505,6,24,16,1.5
2506,6,24,16,1.5
2507,6,24,16,1.5
2508,6,24,16,1.5
2509,6,24,16,1.5
2510,6,24,16,1.5
2511,6,24,16,1.5
2512,6,24,16,1.5
2513,6,24,16,1.5
2514,6,24,16,1.5
2515,6,24,16,1.5
2516,6,24,16,1.5
2517,6,24,16,1.5
2518,6,24,16,1.5
2519,6,24,16,1.5
2520,6,24,16,1.5
2521,6,24,16,1.5
2522,6,24,16,1.5
2523,6,24,16,1.5
2524,6,24,16,1.5
2525,6,24,16,1.5
2526,6,24,16,1.5
2527,6,24,16,1.5
2528,6,24,16,1.5
2529,6,24,16,1.5
2530,6,24,16,1.5
2531,6,24,16,1.5
2532,6,24,16,1.5
2533,6,24,16,1.5
2534,6,24,16,1.5
2535,6,24,16,1.5
2536,6,24,16,1.5
2537,6,24,16,1.5
2538,6,24,16,1.5
2539,6,24,16,1.5
2540,6,24,16,1.5
2541,6,24,16,1.5
2542,6,24,16,1.5
2543,6,24,16,1.5
2544,6,24,16,1.5
2545,6,24,16,1.5
2546,6,24,16,1.5
2547,6,24,16,1.5
2548,6,24,16,1.5
2549,6,24,16,1.5
2550,6,24,16,1.5
2551,6,24,16,1.5
2552,6,24,16,1.5
2553,6,24,16,1.5
2554,6,24,16,1.5
2555,6,24,16,1.5
2556,6,24,16,1.5
2557,6,24,16,1.5
2558,6,24,16,1.5
2559,6,24,16,1.5
2560,6,24,16,1.5
2561,6,24,16,1.5
2562,6,24,16,1.5
2563,6,24,16,1.5
2564,6,24,16,1.5
2565,6,24,16,1.5
2566,6,24,16,1.5
2567,6,24,16,1.5
2568,6,24,16,1.5
2569,6,24,16,1.5
2570,6,24,16,1.5
2571,6,24,16,1.5
2572,6,24,16,1.5
2573,6,24,16,1.5
2574,6,24,16,1.5
2575,6,24,16,1.5
2576,6,24,16,1.5
2577,6,24,16,1.5
2578,6,24,16,1.5
2579,6,24,16,1.5
2580,6,24,16,1.5
2581,6,24,16,1.5
2582,6,24,16,1.5
2583,6,24,16,1.5
2584,6,24,16,1.5
2585,6,24,16,1.5
2586,6,24,16,1.5
2587,6,24,16,1.5
2588,6,24,16,1.5
2589,6,24,16,1.5
2590,6,24,16,1.5
2591,6,24,16,1.5
2592,6,24,16,1.5
2593,6,24,16,1.5
2594,6,24,16,1.5
2595,6,24,16,1.5
2596,6,24,16,1.5
2597,6,24,16,1.5
2598,6,24,16,1.5
2599,6,24,16,1.5
2600,6,24,16,1.5
2601,6,24,16,1.5
2602,6,24,16,1.5
2603,6,24,16,1.5
2604,6,24,16,1.5
2605,6,24,16,1.5
2606,6,24,16,1.5
2607,6,24,16,1.5
2608,6,24,16,1.5
2609,6,24,16,1.5
2610,6,24,16,1.5
2611,6,24,16,1.5
2612,6,24,16,1.5
2613,6,24,16,1.5
2614,6,24,16,1.5
2615,6,24,16,1.5
2616,6,24,16,1.5
2617,6,24,16,1.5
2618,6,24,16,1.5
2619,6,24,16,1.5
2620,6,24,16,1.5
2621,6,24,16,1.5
2622,6,24,16,1.5
2623,6,24,16,1.5
2624,6,24,16,1.5
2625,6,24,16,1.5
2626,6,24,16,1.5
2627,6,24,16,1.5
2628,6,24,16,1.5
2629,6,24,16,1.5
2630,6,24,16,1.5
2631,6,24,16,1.5
2632,6,24,16,1.5
2633,6,24,16,1.5
2634,6,24,16,1.5
2635,6,24,16,1.5
2636,6,24,16,1.5
2637,6,24,16,1.5
2638,6,24,16,1.5
2639,6,24,16,1.5
2640,6,24,16,1.5
2641,6,24,16,1.5
2642,6,24,16,1.5
2643,6,24,16,1.5
2644,6,24,16,1.5
2645,6,24,16,1.5
2646,6,24,16,1.5
2647,6,24,16,1.5
2648,6,24,16,1.5
2649,6,24,16,1.5
2650,6,24,16,1.5
2651,6,24,16,1.5
2652,6,24,16,1.5
2653,6,24,16,1.5
2654,6,24,16,1.5
2655,6,24,16,1.5
2656,6,24,16,1.5
2657,6,24,16,1.5
2658,6,24,16,1.5
2659,6,24,16,1.5
2660,6,24,16,1.5
2661,6,24,16,1.5
2662,6,24,16,1.5
2663,6,24,16,1.5
2664,6,24,16,1.5
2665,6,24,16,1.5
2666,6,24,16,1.5
2667,6,24,16,1.5
2668,6,24,16,1.5
2669,6,24,16,1.5
2670,6,24,16,1.5
2671,6,24,16,1.5
2672,6,24,16,1.5
2673,6,24,16,1.5
2674,6,24,16,1.5
2675,6,24,16,1.5
2676,6,24,16,1.5
2677,6,24,16,1.5
2678,6,24,16,1.5
2679,6,24,16,1.5
2680,6,24,16,1.5
2681,6,24,16,1.5
2682,6,24,16,1.5
2683,6,24,16,1.5
2684,6,24,16,1.5
2685,6,24,16,1.5
2686,6,24,16,1.5
2687,6,24,16,1.5
2688,6,24,16,1.5
2689,6,24,16,1.5
2690,6,24,16,1.5
2691,6,24,16,1.5
2692,6,24,16,1.5
2693,6,24,16,1.5
2694,6,24,16,1.5
2695,6,24,16,1.5
2696,6,24,16,1.5
2697,6,24,16,1.5
2698,6,24,16,1.5
2699,6,24,16,1.5
2700,6,24,16,1.5
2701,6,24,16,1.5
2702,6,24,16,1.5
2703,6,24,16,1.5
2704,6,24,16,1.5
2705,6,24,16,1.5
2706,6,24,16,1.5
2707,6,24,16,1.5
2708,6,24,16,1.5
2709,6,24,16,1.5
2710,6,24,16,1.5
2711,6,24,16,1.5
2712,6,24,16,1.5
2713,6,24,16,1.5
2714,6,24,16,1.5
2715,6,24,16,1.5
2716,6,24,16,1.5
2717,6,24,16,1.5
2718,6,24,16,1.5
2719,6,24,16,1.5
2720,6,24,16,1.5
2721,6,24,16,1.5
2722,6,24,16,1.5
2723,6,24,16,1.5
2724,6,24,16,1.5
2725,6,24,16,1.5
2726,6,24,16,1.5
2727,6,24,16,1.5
2728,6,24,16,1.5
2729,6,24,16,1.5
2730,6,24,16,1.5
2731,6,24,16,1.5
2732,6,24,16,1.5
2733,6,24,16,1.5
2734,6,24,16,1.5
2735,6,24,16,1.5
2736,6,24,16,1.5
2737,6,24,16,1.5
2738,6,24,16,1.5
2739,6,24,16,1.5
2740,6,24,16,1.5
2741,6,24,16,1.5
2742,6,24,16,1.5
2743,6,24,16,1.5
2744,6,24,16,1.5
2745,6,24,16,1.5
2746,6,24,16,1.5
2747,6,24,16,1.5
2748,6,24,16,1.5
2749,6,24,16,1.5
2750,6,24,16,1.5
2751,6,24,16,1.5
2752,6,24,16,1.5
2753,6,24,16,1.5
2754,6,24,16,1.5
2755,6,24,16,1.5
2756,6,24,16,1.5
2757,6,24,16,1.5
2758,6,24,16,1.5
2759,6,24,16,1.5
2760,6,24,16,1.5
2761,6,24,16,1.5
2762,6,24,16,1.5
2763,6,24,16,1.5
2764,6,24,16,1.5
2765,6,24,16,1.5
2766,6,24,16,1.5
2767,6,24,16,1.5
2768,6,24,16,1.5
2769,6,24,16,1.5
2770,6,24,16,1.5
2771,6,24,16,1.5
2772,6,24,16,1.5
2773,6,24,16,1.5
2774,6,24,16,1.5
2775,6,24,16,1.5
2776,6,24,16,1.5
2777,6,24,16,1.5
2778,6,24,16,1.5
2779,6,24,16,1.5
2780,6,24,16,1.5
2781,6,24,16,1.5
2782,6,24,16,1.5
2783,6,24,16,1.5
2784,6,24,16,1.5
2785,6,24,16,1.5
2786,6,24,16,1.5
2787,6,24,16,1.5
2788,6,24,16,1.5
2789,6,24,16,1.5
2790,6,24,16,1.5
2791,6,24,16,1.5
2792,6,24,16,1.5
2793,6,24,16,1.5
2794,6,24,16,1.5
2795,6,24,16,1.5
2796,6,24,16,1.5
2797,6,24,16,1.5
2798,6,24,16,1.5
2799,6,24,16,1.5
2800,6,24,16,1.5
2801,6,24,16,1.5
2802,6,24,16,1.5
2803,6,24,16,1.5
2804,6,24,16,1.5
2805,6,24,16,1.5
2806,6,24,16,1.5
2807,6,24,16,1.5
2808,6,24,16,1.5
2809,6,24,16,1.5
2810,6,24,16,1.5
2811,6,24,16,1.5
2812,6,24,16,1.5
2813,6,24,16,1.5
2814,6,24,16,1.5
2815,6,24,16,1.5
2816,6,24,16,1.5
2817,6,24,16,1.5
2818,6,24,16,1.5
2819,6,24,16,1.5
2820,6,24,16,1.5
2821,6,24,16,1.5
2822,6,24,16,1.5
2823,6,24,16,1.5
2824,6,24,16,1.5
2825,6,24,16,1.5
2826,6,24,16,1.5
2827,6,24,16,1.5
2828,6,24,16,1.5
2829,6,24,16,1.5
2830,6,24,16,1.5
2831,6,24,16,1.5
2832,6,24,16,1.5
2833,6,24,16,1.5
2834,6,24,16,1.5
2835,6,24,16,1.5
2836,6,24,16,1.5
2837,6,24,16,1.5
2838,6,24,16,1.5
2839,6,24,16,1.5
2840,6,24,16,1.5
2841,6,24,16,1.5
2842,6,24,16,1.5
2843,6,24,16,1.5
2844,6,24,16,1.5
2845,6,24,16,1.5
2846,6,24,16,1.5
2847,6,24,16,1.5
2848,6,24,16,1.5
2849,6,24,16,1.5
2850,6,24,16,1.5
2851,6,24,16,1.5
2852,6,24,16,1.5
2853,6,24,16,1.5
2854,6,24,16,1.5
2855,6,24,16,1.5
2856,6,24,16,1.5
2857,6,24,16,1.5
2858,6,24,16,1.5
2859,6,24,16,1.5
2860,6,24,16,1.5
2861,6,24,16,1.5
2862,6,24,16,1.5
2863,6,24,16,1.5
2864,6,24,16,1.5
2865,6,24,16,1.5
2866,6,24,16,1.5
2867,6,24,16,1.5
2868,6,24,16,1.5
2869,6,24,16,1.5
2870,6,24,16,1.5
2871,6,24,16,1.5
2872,6,24,16,1.5
2873,6,24,16,1.5
2874,6,24,16,1.5
2875,6,24,16,1.5
2876,6,24,16,1.5
2877,6,24,16,1.5
2878,6,24,16,1.5
2879,6,24,16,1.5
2880,6,24,16,1.5
2881,6,24,16,1.5
2882,6,24,16,1.5
2883,6,24,16,1.5
2884,6,24,16,1.5
2885,6,24,16,1.5
2886,6,24,16,1.5
2887,6,24,16,1.5
2888,6,24,16,1.5
2889,6,24,16,1.5
2890,6,24,16,1.5
2891,6,24,16,1.5
2892,6,24,16,1.5
2893,6,24,16,1.5
2894,6,24,16,1.5
2895,6,24,16,1.5
2896,6,24,16,1.5
2897,6,24,16,1.5
2898,6,24,16,1.5
2899,6,24,16,1.5
2900,6,24,16,1.5
2901,6,24,16,1.5
2902,6,24,16,1.5
2903,6,24,16,1.5
2904,6,24,16,1.5
2905,6,24,16,1.5
2906,6,24,16,1.5
2907,6,24,16,1.5
2908,6,24,16,1.5
2909,6,24,16,1.5
2910,6,24,16,1.5
2911,6,24,16,1.5
2912,6,24,16,1.5
2913,6,24,16,1.5
2914,6,24,16,1.5
2915,6,24,16,1.5
2916,6,24,16,1.5
2917,6,24,16,1.5
2918,6,24,16,1.5
2919,6,24,16,1.5
2920,6,24,16,1.5
2921,6,24,16,1.5
2922,6,24,16,1.5
2923,6,24,16,1.5
2924,6,24,16,1.5
2925,6,24,16,1.5
2926,6,24,16,1.5
2927,6,24,16,1.5
2928,6,24,16,1.5
2929,6,24,16,1.5
2930,6,24,16,1.5
2931,6,24,16,1.5
2932,6,24,16,1.5
2933,6,24,16,1.5
2934,6,24,16,1.5
2935,6,24,16,1.5
2936,6,24,16,1.5
2937,6,24,16,1.5
2938,6,24,16,1.5
2939,6,24,16,1.5
2940,6,24,16,1.5
2941,6,24,16,1.5
2942,6,24,16,1.5
2943,6,24,16,1.5
2944,6,24,16,1.5
2945,6,24,16,1.5
2946,6,24,16,1.5
2947,6,24,16,1.5
2948,6,24,16,1.5
2949,6,24,16,1.5
2950,6,24,16,1.5
2951,6,24,16,1.5
2952,6,24,16,1.5
2953,6,24,16,1.5
2954,6,24,16,1.5
2955,6,24,16,1.5
2956,6,24,16,1.5
2957,6,24,16,1.5
2958,6,24,16,1.5
2959,6,24,16,1.5
2960,6,24,16,1.5
2961,6,24,16,1.5
2962,6,24,16,1.5
2963,6,24,16,1.5
2964,6,24,16,1.5
2965,6,24,16,1.5
2966,6,24,16,1.5
2967,6,24,16,1.5
2968,6,24,16,1.5
2969,6,24,16,1.5
2970,6,24,16,1.5
2971,6,24,16,1.5
2972,6,24,16,1.5
2973,6,24,16,1.5
2974,6,24,16,1.5
2975,6,24,16,1.5
2976,6,24,16,1.5
2977,6,24,16,1.5
2978,6,24,16,1.5
2979,6,24,16,1.5
2980,6,24,16,1.5
2981,6,24,16,1.5
2982,6,24,16,1.5
2983,6,24,16,1.5
2984,6,24,16,1.5
2985,6,24,16,1.5
2986,6,24,16,1.5
2987,6,24,16,1.5
2988,6,24,16,1.5
2989,6,24,16,1.5
2990,6,24,16,1.5
2991,6,24,16,1.5
2992,6,24,16,1.5
2993,6,24,16,1.5
2994,6,24,16,1.5
2995,6,24,16,1.5
2996,6,24,16,1.5
2997,6,24,16,1.5
2998,6,24,16,1.5
2999,6,24,16,1.5
3000,6,24,16,1.5
3001,6,24,16,1.5
3002,6,24,16,1.5
3003,6,24,16,1.5
3004,6,24,16,1.5
3005,6,24,16,1.5
3006,6,24,16,1.5
3007,6,24,16,1.5
3008,6,24,16,1.5
3009,6,24,16,1.5
3010,6,24,16,1.5
3011,6,24,16,1.5
3012,6,24,16,1.5
3013,6,24,16,1.5
3014,6,24,16,1.5
3015,6,24,16,1.5
3016,6,24,16,1.5
3017,6,24,16,1.5
3018,6,24,16,1.5
3019,6,24,16,1.5
3020,6,24,16,1.5
3021,6,24,16,1.5
3022,6,24,16,1.5
3023,6,24,16,1.5
3024,6,24,16,1.5
3025,6,24,16,1.5
3026,6,24,16,1.5
3027,6,24,16,1.5
3028,6,24,16,1.5
3029,6,24,16,1.5
3030,6,24,16,1.5
3031,6,24,16,1.5
3032,6,24,16,1.5
3033,6,24,16,1.5
3034,6,24,16,1.5
3035,6,24,16,1.5
3036,6,24,16,1.5
3037,6,24,16,1.5
3038,6,24,16,1.5
3039,6,24,16,1.5
3040,6,24,16,1.5
3041,6,24,16,1.5
3042,6,24,16,1.5
3043,6,24,16,1.5
3044,6,24,16,1.5
3045,6,24,16,1.5
3046,6,24,16,1.5
3047,6,24,16,1.5
3048,6,24,16,1.5
3049,6,24,16,1.5
3050,6,24,16,1.5
3051,6,24,16,1.5
3052,6,24,16,1.5
3053,6,24,16,1.5
3054,6,24,16,1.5
3055,6,24,16,1.5
3056,6,24,16,1.5
3057,6,24,16,1.5
3058,6,24,16,1.5
3059,6,24,16,1.5
3060,6,24,16,1.5
3061,6,24,16,1.5
3062,6,24,16,1.5
3063,6,24,16,1.5
3064,6,24,16,1.5
3065,6,24,16,1.5
3066,6,24,16,1.5
3067,6,24,16,1.5
3068,6,24,16,1.5
3069,6,24,16,1.5
3070,6,24,16,1.5
3071,6,24,16,1.5
3072,6,24,16,1.5
3073,6,24,16,1.5
3074,6,24,16,1.5
3075,6,24,16,1.5
3076,6,24,16,1.5
3077,6,24,16,1.5
3078,6,24,16,1.5
3079,6,24,16,1.5
3080,6,24,16,1.5
3081,6,24,16,1.5
3082,6,24,16,1.5
3083,6,24,16,1.5
3084,6,24,16,1.5
3085,6,24,16,1.5
3086,6,24,16,1.5
3087,6,24,16,1.5
3088,6,24,16,1.5
3089,6,24,16,1.5
3090,6,24,16,1.5
3091,6,24,16,1.5
3092,6,24,16,1.5
3093,6,24,16,1.5
3094,6,24,16,1.5
3095,6,24,16,1.5
3096,6,24,16,1.5
3097,6,24,16,1.5
3098,6,24,16,1.5
3099,6,24,16,1.5
3100,6,24,16,1.5
3101,6,24,16,1.5
3102,6,24,16,1.5
3103,6,24,16,1.5
3104,6,24,16,1.5
3105,6,24,16,1.5
3106,6,24,16,1.5
3107,6,24,16,1.5
3108,6,24,16,1.5
3109,6,24,16,1.5
3110,6,24,16,1.5
3111,6,24,16,1.5
3112,6,24,16,1.5
3113,6,24,16,1.5
3114,6,24,16,1.5
3115,6,24,16,1.5
3116,6,24,16,1.5
3117,6,24,16,1.5
3118,6,24,16,1.5
3119,6,24,16,1.5
3120,6,24,16,1.5
3121,6,24,16,1.5
3122,6,24,16,1.5
3123,6,24,16,1.5
3124,6,24,16,1.5
3125,6,24,16,1.5
3126,6,24,16,1.5
3127,6,24,16,1.5
3128,6,24,16,1.5
3129,6,24,16,1.5
3130,6,24,16,1.5
3131,6,24,16,1.5
3132,6,24,16,1.5
3133,6,24,16,1.5
3134,6,24,16,1.5
3135,6,24,16,1.5
3136,6,24,16,1.5
3137,6,24,16,1.5
3138,6,24,16,1.5
3139,6,24,16,1.5
3140,6,24,16,1.5
3141,6,24,16,1.5
3142,6,24,16,1.5
3143,6,24,16,1.5
3144,6,24,16,1.5
3145,6,24,16,1.5
3146,6,24,16,1.5
3147,6,24,16,1.5
3148,6,24,16,1.5
3149,6,24,16,1.5
3150,6,24,16,1.5
3151,6,24,16,1.5
3152,6,24,16,1.5
3153,6,24,16,1.5
3154,6,24,16,1.5
3155,6,24,16,1.5
3156,6,24,16,1.5
3157,6,24,16,1.5
3158,6,24,16,1.5
3159,6,24,16,1.5
3160,6,24,16,1.5
3161,6,24,16,1.5
3162,6,24,16,1.5
3163,6,24,16,1.5
3164,6,24,16,1.5
3165,6,24,16,1.5
3166,6,24,16,1.5
3167,6,24,16,1.5
3168,6,24,16,1.5
3169,6,24,16,1.5
3170,6,24,16,1.5
3171,6,24,16,1.5
3172,6,24,16,1.5
3173,6,24,16,1.5
3174,6,24,16,1.5
3175,6,24,16,1.5
3176,6,24,16,1.5
3177,6,24,16,1.5
3178,6,24,16,1.5
3179,6,24,16,1.5
3180,6,24,16,1.5
3181,6,24,16,1.5
3182,6,24,16,1.5
3183,6,24,16,1.5
3184,6,24,16,1.5
3185,6,24,16,1.5
3186,6,24,16,1.5
3187,6,24,16,1.5
3188,6,24,16,1.5
3189,6,24,16,1.5
3190,6,24,16,1.5
3191,6,24,16,1.5
3192,6,24,16,1.5
3193,6,24,16,1.5
3194,6,24,16,1.5
3195,6,24,16,1.5
3196,6,24,16,1.5
3197,6,24,16,1.5
3198,6,24,16,1.5
3199,6,24,16,1.5
3200,6,24,16,1.5
3201,6,24,16,1.5
3202,6,24,16,1.5
3203,6,24,16,1.5
3204,6,24,16,1.5
3205,6,24,16,1.5
3206,6,24,16,1.5
3207,6,24,16,1.5
3208,6,24,16,1.5
3209,6,24,16,1.5
3210,6,24,16,1.5
3211,6,24,16,1.5
3212,6,24,16,1.5
3213,6,24,16,1.5
3214,6,24,16,1.5
3215,6,24,16,1.5
3216,6,24,16,1.5
3217,6,24,16,1.5
3218,6,24,16,1.5
3219,6,24,16,1.5
3220,6,24,16,1.5
3221,6,24,16,1.5
3222,6,24,16,1.5
3223,6,24,16,1.5
3224,6,24,16,1.5
3225,6,24,16,1.5
3226,6,24,16,1.5
3227,6,24,16,1.5
3228,6,24,16,1.5
3229,6,24,16,1.5
3230,6,24,16,1.5
3231,6,24,16,1.5
3232,6,24,16,1.5
3233,6,24,16,1.5
3234,6,24,16,1.5
3235,6,24,16,1.5
3236,6,24,16,1.5
3237,6,24,16,1.5
3238,6,24,16,1.5
3239,6,24,16,1.5
3240,6,24,16,1.5
3241,6,24,16,1.5
3242,6,24,16,1.5
3243,6,24,16,1.5
3244,6,24,16,1.5
3245,6,24,16,1.5
3246,6,24,16,1.5
3247,6,24,16,1.5
3248,6,24,16,1.5
3249,6,24,16,1.5
3250,6,24,16,1.5
3251,6,24,16,1.5
3252,6,24,16,1.5
3253,6,24,16,1.5
3254,6,24,16,1.5
3255,6,24,16,1.5
3256,6,24,16,1.5
3257,6,24,16,1.5
3258,6,24,16,1.5
3259,6,24,16,1.5
3260,6,24,16,1.5
3261,6,24,16,1.5
3262,6,24,16,1.5
3263,6,24,16,1.5
3264,6,24,16,1.5
3265,6,24,16,1.5
3266,6,24,16,1.5
3267,6,24,16,1.5
3268,6,24,16,1.5
3269,6,24,16,1.5
3270,6,24,16,1.5
3271,6,24,16,1.5
3272,6,24,16,1.5
3273,6,24,16,1.5
3274,6,24,16,1.5
3275,6,24,16,1.5
3276,6,24,16,1.5
3277,6,24,16,1.5
3278,6,24,16,1.5
3279,6,24,16,1.5
3280,6,24,16,1.5
3281,6,24,16,1.5
3282,6,24,16,1.5
3283,6,24,16,1.5
3284,6,24,16,1.5
3285,6,24,16,1.5
3286,6,24,16,1.5
3287,6,24,16,1.5
3288,6,24,16,1.5
3289,6,24,16,1.5
3290,6,24,16,1.5
3291,6,24,16,1.5
3292,6,24,16,1.5
3293,6,24,16,1.5
3294,6,24,16,1.5
3295,6,24,16,1.5
